Report_ID,Report_Name,Department,Client_Region,Created_Date,Last_Refreshed_Date,Refresh_Frequency,Report_Status,Issues_Raised,Issues_Resolved,Avg_Resolution_Time_Hours,SLA_Status,Maintenance_Hours,Change_Requests,Report_Owner
47356,HR Attrition,Sales,UK,22-03-2023,13-12-2024,Weekly,Active,6,3,71.4,Met,13.6,5,BI Team
47357,Inventory Aging,Procurement,USA,14-04-2024,15-03-2024,Monthly,Deprecated,2,0,51.79,Met,1.7,7,Finance Team
47358,Finance P&L,HR,India,11-06-2023,18-04-2024,Daily,Under Maintenance,7,7,35.51,Met,13.4,7,Finance Team
47359,Maintenance SLA,Operations,India,16-07-2023,02-11-2024,Daily,Deprecated,11,8,67.89,Met,12,0,Finance Team
47360,HR Attrition,Operations,USA,03-01-2024,22-02-2024,Daily,Active,3,11,50.03,Met,14.1,7,BI Team
47361,Inventory Aging,Procurement,UK,26-10-2024,16-03-2024,Weekly,Active,6,7,45.58,Breached,16.3,3,BI Team
47362,Maintenance SLA,Procurement,USA,02-07-2024,27-07-2024,Weekly,Active,4,3,13.36,Met,19,4,IT Support
47363,Maintenance SLA,Procurement,UK,07-10-2023,13-12-2024,Monthly,Active,0,11,45.56,Met,2.8,0,BI Team
47364,Procurement Spend,HR,UK,30-11-2024,18-04-2024,Weekly,Active,7,0,23.9,Met,0.7,8,External Vendor
47365,Inventory Aging,Procurement,South Africa,31-08-2024,23-06-2024,Weekly,Active,9,4,22.36,Met,8,4,Finance Team
47366,Maintenance SLA,HR,India,25-11-2024,15-06-2024,Weekly,Active,0,7,14.78,Met,1.7,2,BI Team
47367,HR Attrition,HR,USA,03-05-2023,27-11-2024,Weekly,Deprecated,8,7,16.27,Met,7,7,BI Team
47368,Procurement Spend,Finance,UAE,27-09-2023,06-12-2024,Daily,Active,2,3,71.02,Met,7.4,4,BI Team
47369,Maintenance SLA,Procurement,UK,11-01-2024,30-08-2024,Daily,Active,0,6,63.57,Met,12,4,BI Team
47370,Sales Summary,Procurement,UAE,25-04-2024,07-01-2024,Weekly,Deprecated,6,10,64.49,Met,7.1,6,BI Team
47371,Finance P&L,Operations,South Africa,19-04-2023,28-03-2024,Daily,Deprecated,4,2,31.09,Met,9.1,2,BI Team
47372,Maintenance SLA,Procurement,India,30-10-2023,09-02-2024,Monthly,Under Maintenance,8,7,12.76,Met,2.4,9,BI Team
47373,Procurement Spend,HR,UK,12-11-2023,10-05-2024,Daily,Deprecated,5,0,48.81,Met,13.2,9,External Vendor
47374,Procurement Spend,Procurement,UAE,04-11-2023,05-07-2024,Weekly,Active,5,4,52.28,Breached,9.8,2,Finance Team
47375,HR Attrition,Sales,South Africa,09-05-2024,06-11-2024,Daily,Active,0,11,7.3,Met,2.3,2,BI Team
47376,Maintenance SLA,Operations,India,18-09-2024,24-04-2024,Daily,Active,2,13,16.69,Met,3,3,External Vendor
47377,Maintenance SLA,IT,UAE,11-04-2024,17-02-2024,Daily,Active,2,14,60.85,Met,5,3,Finance Team
47378,HR Attrition,Sales,USA,29-09-2024,21-06-2024,Daily,Active,13,2,59.69,Met,6.6,2,IT Support
47379,Finance P&L,HR,UK,03-05-2024,14-11-2024,Daily,Under Maintenance,2,12,6.36,Met,1.9,4,IT Support
47380,HR Attrition,Sales,South Africa,29-03-2023,27-05-2024,Weekly,Active,12,5,7.25,Met,16.9,3,External Vendor
47381,Procurement Spend,IT,UAE,15-06-2024,14-06-2024,Daily,Deprecated,10,1,52.46,Met,12.6,4,External Vendor
47382,Finance P&L,HR,USA,09-06-2023,14-04-2024,Daily,Active,1,12,20.34,Met,16.4,0,Finance Team
47383,Finance P&L,Operations,UAE,02-09-2023,14-07-2024,Daily,Under Maintenance,13,13,70.33,Breached,6.2,3,External Vendor
47384,Inventory Aging,IT,South Africa,25-05-2023,03-10-2024,Daily,Active,3,4,13.6,Met,11,5,External Vendor
47385,Procurement Spend,Finance,UK,18-12-2023,27-11-2024,Monthly,Deprecated,4,3,7.12,Met,10.5,3,IT Support
47386,Procurement Spend,Sales,India,02-04-2023,27-11-2024,Daily,Active,14,4,25.06,Met,14.5,2,BI Team
47387,HR Attrition,Operations,India,10-04-2024,19-03-2024,Weekly,Active,0,11,71.94,Met,3.7,2,IT Support
47388,Procurement Spend,Finance,India,06-08-2023,15-01-2024,Daily,Under Maintenance,4,13,14.09,Met,0.7,1,Finance Team
47389,Maintenance SLA,HR,South Africa,30-03-2023,01-08-2024,Weekly,Under Maintenance,4,1,26.34,Breached,1.9,1,IT Support
47390,HR Attrition,HR,India,19-12-2023,17-11-2024,Daily,Active,0,10,3.76,Breached,8.4,9,External Vendor
47391,Procurement Spend,Finance,UK,13-05-2024,28-04-2024,Daily,Deprecated,7,6,18.39,Met,13.4,3,BI Team
47392,Maintenance SLA,IT,South Africa,25-02-2024,07-11-2024,Weekly,Deprecated,6,6,30.76,Met,17.6,0,BI Team
47393,Inventory Aging,IT,UAE,15-06-2024,10-08-2024,Weekly,Active,5,6,62.38,Met,16.6,3,Finance Team
47394,Procurement Spend,Operations,UAE,29-06-2024,06-04-2024,Weekly,Active,10,7,1.82,Breached,0.7,7,IT Support
47395,Inventory Aging,Finance,South Africa,06-03-2023,06-09-2024,Weekly,Active,3,1,20.15,Met,18.4,7,IT Support
47396,Procurement Spend,Sales,UK,19-09-2024,13-09-2024,Weekly,Active,0,12,20.52,Met,12.6,9,BI Team
47397,Procurement Spend,Finance,South Africa,31-01-2024,02-09-2024,Daily,Active,9,5,49.95,Met,13.5,3,IT Support
47398,Sales Summary,Procurement,South Africa,04-09-2023,15-09-2024,Monthly,Under Maintenance,1,2,6.8,Met,5.8,6,IT Support
47399,Maintenance SLA,Sales,UAE,07-09-2024,25-08-2024,Monthly,Active,4,8,20.36,Breached,15.4,8,Finance Team
47400,Procurement Spend,Operations,South Africa,26-07-2023,15-02-2024,Daily,Under Maintenance,1,12,47.59,Breached,13.4,3,BI Team
47401,Inventory Aging,Sales,UK,27-02-2024,26-08-2024,Weekly,Deprecated,5,7,14.65,Met,14.3,0,Finance Team
47402,Finance P&L,HR,India,02-09-2023,22-03-2024,Monthly,Active,13,9,15.16,Breached,6,5,External Vendor
47403,Inventory Aging,HR,UK,05-02-2023,03-02-2024,Weekly,Active,5,5,62.53,Met,10,5,Finance Team
47404,Maintenance SLA,HR,UK,04-09-2024,06-02-2024,Weekly,Active,14,0,18.94,Met,12.4,9,Finance Team
47405,Procurement Spend,Sales,UAE,20-09-2024,03-04-2024,Monthly,Under Maintenance,10,12,20.26,Met,10.3,2,Finance Team
47406,HR Attrition,HR,India,14-12-2023,16-02-2024,Monthly,Active,9,7,55.64,Met,2.3,6,IT Support
47407,Sales Summary,IT,USA,14-06-2023,16-10-2024,Daily,Active,12,9,46.75,Met,13.7,3,Finance Team
47408,HR Attrition,IT,South Africa,05-06-2023,06-03-2024,Daily,Deprecated,1,2,38.11,Met,8.9,4,IT Support
47409,Sales Summary,Operations,India,28-06-2024,21-06-2024,Weekly,Deprecated,10,3,37.67,Breached,10.2,6,IT Support
47410,Sales Summary,Operations,UAE,01-04-2023,21-02-2024,Weekly,Active,0,8,33.58,Met,18.8,6,Finance Team
47411,HR Attrition,Sales,South Africa,03-03-2024,15-08-2024,Daily,Deprecated,9,6,8.65,Breached,16.8,9,BI Team
47412,Maintenance SLA,Finance,UAE,23-01-2023,17-07-2024,Daily,Active,0,6,69.88,Met,8.5,5,Finance Team
47413,Procurement Spend,Finance,South Africa,11-03-2024,15-08-2024,Daily,Under Maintenance,9,0,46.85,Met,4.9,4,IT Support
47414,Inventory Aging,Operations,UAE,23-11-2024,22-09-2024,Daily,Active,6,14,34.09,Met,5.4,2,Finance Team
47415,HR Attrition,Sales,UAE,17-01-2024,20-03-2024,Daily,Deprecated,13,8,33.87,Breached,18.9,8,External Vendor
47416,Finance P&L,Operations,UAE,25-04-2024,10-09-2024,Daily,Under Maintenance,2,6,9.98,Met,14.6,3,BI Team
47417,Sales Summary,HR,South Africa,03-01-2024,27-02-2024,Daily,Active,12,11,35.21,Met,14.5,1,Finance Team
47418,Inventory Aging,HR,USA,01-04-2023,21-08-2024,Daily,Under Maintenance,7,0,22.14,Met,6.4,6,Finance Team
47419,Finance P&L,Operations,India,01-06-2023,05-07-2024,Monthly,Under Maintenance,8,6,2.15,Met,9.8,3,BI Team
47420,Inventory Aging,HR,South Africa,16-11-2023,10-06-2024,Daily,Under Maintenance,14,14,28.94,Met,14.7,9,External Vendor
47421,Procurement Spend,Procurement,USA,11-06-2023,06-09-2024,Daily,Active,11,6,46.06,Met,10.8,8,External Vendor
47422,Finance P&L,IT,India,11-02-2024,01-02-2024,Daily,Active,14,13,26.76,Met,4.8,1,External Vendor
47423,Maintenance SLA,Procurement,South Africa,22-08-2023,28-11-2024,Daily,Under Maintenance,7,12,18,Met,9.9,6,IT Support
47424,Maintenance SLA,IT,India,22-03-2024,08-11-2024,Daily,Under Maintenance,6,13,42.69,Met,12.4,8,Finance Team
47425,HR Attrition,IT,USA,13-08-2023,07-04-2024,Weekly,Active,0,11,17.86,Breached,1.9,0,IT Support
47426,Inventory Aging,Procurement,UAE,26-05-2023,11-03-2024,Weekly,Active,8,11,43.36,Met,12.4,0,BI Team
47427,Maintenance SLA,Finance,UK,04-07-2023,04-06-2024,Daily,Active,9,11,67.21,Met,14.5,6,External Vendor
47428,Maintenance SLA,Finance,India,28-11-2023,20-10-2024,Weekly,Active,3,1,35.57,Breached,18.1,0,BI Team
47429,HR Attrition,Sales,South Africa,17-09-2023,14-03-2024,Daily,Under Maintenance,8,8,52.83,Met,13.8,5,External Vendor
47430,HR Attrition,Finance,UK,01-06-2024,16-05-2024,Monthly,Active,5,4,51.2,Breached,18.6,0,Finance Team
47431,Maintenance SLA,IT,India,28-05-2024,23-10-2024,Weekly,Active,7,2,64.7,Breached,3.3,2,Finance Team
47432,Inventory Aging,Operations,India,29-01-2024,27-09-2024,Daily,Active,10,9,2.98,Breached,7.4,5,BI Team
47433,Inventory Aging,Sales,UK,21-08-2024,18-06-2024,Monthly,Active,0,4,17.2,Met,17.4,1,External Vendor
47434,Sales Summary,Sales,UAE,25-10-2023,27-01-2024,Monthly,Under Maintenance,10,0,32.94,Met,18,8,BI Team
47435,Sales Summary,Operations,South Africa,22-02-2023,25-03-2024,Daily,Active,3,10,12.72,Met,3.9,6,Finance Team
47436,Finance P&L,Procurement,South Africa,20-08-2024,10-02-2024,Daily,Deprecated,9,13,15.15,Met,19.8,6,External Vendor
47437,Finance P&L,Finance,UAE,10-03-2024,31-08-2024,Daily,Under Maintenance,5,4,35.89,Met,8.6,3,BI Team
47438,Finance P&L,Sales,USA,17-11-2023,24-11-2024,Weekly,Active,13,2,15.66,Met,8,0,BI Team
47439,Sales Summary,Procurement,India,12-12-2023,27-08-2024,Weekly,Under Maintenance,4,13,7.1,Met,11.5,7,External Vendor
47440,HR Attrition,IT,USA,07-08-2023,14-02-2024,Weekly,Under Maintenance,0,13,30.68,Met,18,8,IT Support
47441,Maintenance SLA,HR,UK,17-07-2024,10-08-2024,Weekly,Active,14,7,64.04,Met,10.2,3,IT Support
47442,Procurement Spend,IT,South Africa,10-03-2024,19-07-2024,Daily,Active,9,5,68.07,Met,4.1,1,Finance Team
47443,Procurement Spend,Procurement,UK,20-02-2024,31-10-2024,Monthly,Under Maintenance,14,5,19.68,Met,17.2,0,Finance Team
47444,Maintenance SLA,Procurement,India,04-02-2023,10-02-2024,Monthly,Active,11,2,11.23,Met,5.8,9,BI Team
47445,Inventory Aging,IT,South Africa,16-04-2024,21-12-2024,Weekly,Active,9,4,40.46,Met,17.9,7,Finance Team
47446,Sales Summary,Finance,UK,16-12-2024,24-04-2024,Weekly,Under Maintenance,4,8,17.36,Met,12.6,1,Finance Team
47447,Inventory Aging,HR,South Africa,13-06-2023,09-07-2024,Monthly,Active,6,14,38.74,Met,10.3,1,BI Team
47448,Procurement Spend,Sales,South Africa,23-07-2024,10-12-2024,Weekly,Under Maintenance,13,4,22.42,Met,12.9,2,IT Support
47449,Inventory Aging,IT,South Africa,28-02-2024,26-12-2024,Weekly,Active,10,3,71.57,Breached,13.5,0,External Vendor
47450,Sales Summary,Operations,USA,22-06-2023,02-06-2024,Weekly,Deprecated,3,2,24.21,Met,19.9,2,Finance Team
47451,Sales Summary,Sales,UK,07-07-2024,17-11-2024,Weekly,Active,12,8,19.16,Met,13.5,2,BI Team
47452,Sales Summary,Finance,UAE,15-10-2023,27-08-2024,Weekly,Deprecated,12,1,7.71,Breached,10.8,7,IT Support
47453,Procurement Spend,IT,South Africa,17-06-2023,28-12-2024,Weekly,Active,2,14,6.09,Met,7.9,8,Finance Team
47454,Sales Summary,Sales,India,13-12-2023,04-02-2024,Weekly,Deprecated,3,1,33.4,Met,7,3,IT Support
47455,Finance P&L,Finance,USA,26-03-2024,27-07-2024,Daily,Active,12,9,41.45,Breached,10,1,IT Support
47456,Finance P&L,Finance,USA,01-07-2023,26-12-2024,Monthly,Under Maintenance,6,13,46.06,Breached,15.1,3,Finance Team
47457,Maintenance SLA,Sales,UAE,12-08-2023,04-02-2024,Daily,Active,4,1,1.64,Met,5.8,8,Finance Team
47458,Sales Summary,Operations,UAE,23-09-2024,26-04-2024,Daily,Under Maintenance,4,6,67.03,Breached,4.1,8,Finance Team
47459,Finance P&L,Operations,USA,07-10-2023,17-12-2024,Weekly,Active,4,2,1.67,Met,6.2,1,BI Team
47460,Sales Summary,Sales,USA,18-12-2023,19-08-2024,Weekly,Deprecated,10,1,33.67,Met,19.3,0,BI Team
47461,Procurement Spend,HR,UK,14-12-2023,21-02-2024,Daily,Active,0,7,54.64,Met,1.6,0,External Vendor
47462,Finance P&L,Procurement,USA,28-04-2023,22-07-2024,Daily,Deprecated,3,2,55.25,Met,15,3,External Vendor
47463,Procurement Spend,Operations,USA,25-11-2023,25-01-2024,Monthly,Active,13,0,32.61,Met,3.6,4,Finance Team
47464,Finance P&L,Finance,South Africa,08-11-2024,12-04-2024,Daily,Active,8,7,24.57,Breached,11.7,5,BI Team
47465,HR Attrition,Operations,UAE,19-10-2023,01-02-2024,Monthly,Deprecated,9,10,60.73,Met,2.6,1,IT Support
47466,HR Attrition,IT,UK,16-09-2023,13-01-2024,Monthly,Active,5,2,61.82,Met,14,1,Finance Team
47467,Maintenance SLA,HR,USA,08-10-2024,08-10-2024,Daily,Active,13,3,34.57,Met,2.3,9,IT Support
47468,Maintenance SLA,Sales,UK,10-02-2023,14-09-2024,Monthly,Active,10,4,45.71,Met,17.6,4,External Vendor
47469,Maintenance SLA,HR,UAE,05-08-2024,12-11-2024,Daily,Active,4,4,64.21,Met,14.3,8,IT Support
47470,Procurement Spend,Procurement,USA,08-08-2024,23-10-2024,Weekly,Active,10,0,21.93,Met,15.2,3,External Vendor
47471,Finance P&L,Operations,South Africa,30-05-2024,03-09-2024,Weekly,Under Maintenance,7,9,21.24,Breached,12.8,1,BI Team
47472,HR Attrition,IT,USA,24-08-2024,20-11-2024,Monthly,Deprecated,4,8,39.54,Met,17,5,External Vendor
47473,Sales Summary,Finance,UAE,13-02-2024,29-02-2024,Daily,Active,8,13,59.05,Breached,10.7,1,IT Support
47474,Inventory Aging,IT,UK,17-12-2024,18-03-2024,Monthly,Under Maintenance,2,4,14.18,Met,6.4,8,BI Team
47475,HR Attrition,Finance,South Africa,01-07-2023,25-12-2024,Daily,Active,3,3,41.28,Met,13.9,1,Finance Team
47476,HR Attrition,HR,India,11-12-2023,21-06-2024,Weekly,Deprecated,4,1,61.39,Met,12.5,0,Finance Team
47477,Sales Summary,IT,India,19-04-2024,30-06-2024,Daily,Active,10,11,62.81,Met,6.8,0,BI Team
47478,HR Attrition,IT,UAE,25-03-2024,02-10-2024,Monthly,Active,7,5,6.22,Met,19.7,1,External Vendor
47479,HR Attrition,Sales,UAE,15-02-2024,13-01-2024,Daily,Active,13,8,49.35,Breached,18.2,1,IT Support
47480,HR Attrition,Procurement,South Africa,31-07-2024,11-08-2024,Weekly,Active,8,6,40.4,Met,1.3,5,BI Team
47481,Maintenance SLA,Sales,UK,01-05-2024,21-05-2024,Weekly,Active,3,14,54.49,Met,7.9,8,BI Team
47482,Maintenance SLA,Operations,USA,30-11-2023,20-11-2024,Daily,Deprecated,12,10,44.96,Met,17.4,6,BI Team
47483,Finance P&L,IT,India,22-09-2024,12-09-2024,Daily,Active,12,10,26.61,Met,5.3,3,IT Support
47484,Maintenance SLA,HR,India,06-05-2024,15-02-2024,Monthly,Active,10,0,66.16,Met,0.8,7,Finance Team
47485,HR Attrition,HR,UAE,08-04-2023,17-03-2024,Weekly,Under Maintenance,5,2,54.69,Met,16.6,0,IT Support
47486,Inventory Aging,Finance,UAE,05-10-2023,09-10-2024,Daily,Under Maintenance,12,0,40.23,Met,8.2,9,BI Team
47487,Maintenance SLA,Operations,UK,09-04-2023,26-05-2024,Daily,Active,2,11,46.01,Breached,9.6,5,External Vendor
47488,Finance P&L,Finance,South Africa,04-08-2024,27-02-2024,Weekly,Deprecated,12,7,57.94,Breached,3.8,4,Finance Team
47489,Finance P&L,Sales,India,27-09-2023,10-01-2024,Monthly,Under Maintenance,6,0,16.7,Met,16.1,5,Finance Team
47490,Procurement Spend,HR,UK,19-07-2024,03-07-2024,Daily,Deprecated,9,10,36.05,Met,9,1,IT Support
47491,HR Attrition,HR,South Africa,10-01-2024,15-08-2024,Monthly,Active,1,10,36.62,Met,7.5,7,Finance Team
47492,Inventory Aging,IT,India,03-06-2023,28-09-2024,Monthly,Active,12,10,61.71,Met,2.6,4,BI Team
47493,Inventory Aging,Procurement,USA,21-01-2023,16-09-2024,Monthly,Deprecated,14,11,10.25,Met,11.9,1,External Vendor
47494,Procurement Spend,IT,UK,15-06-2024,22-12-2024,Weekly,Under Maintenance,11,4,36.07,Met,18.1,7,Finance Team
47495,Inventory Aging,Sales,India,03-03-2023,09-10-2024,Monthly,Active,4,11,28.9,Met,13.4,1,BI Team
47496,Finance P&L,Operations,South Africa,21-03-2024,23-02-2024,Weekly,Deprecated,9,12,15.43,Met,3.4,5,Finance Team
47497,Sales Summary,Procurement,India,28-03-2024,14-11-2024,Daily,Active,9,13,24.96,Breached,5.1,5,External Vendor
47498,Finance P&L,IT,USA,28-06-2024,19-05-2024,Daily,Deprecated,1,9,55.99,Met,6.6,1,BI Team
47499,Maintenance SLA,HR,UAE,13-02-2024,07-11-2024,Weekly,Under Maintenance,2,5,15.63,Breached,12.2,7,Finance Team
47500,Sales Summary,Operations,UAE,22-10-2024,04-05-2024,Weekly,Active,5,13,21.16,Met,17.7,1,BI Team
47501,Inventory Aging,Finance,UK,30-06-2024,22-08-2024,Monthly,Active,9,14,28.51,Breached,1.4,8,External Vendor
47502,HR Attrition,Sales,South Africa,12-11-2024,21-09-2024,Weekly,Active,11,14,41.87,Met,17.3,6,BI Team
47503,Sales Summary,Finance,USA,04-12-2024,28-03-2024,Daily,Deprecated,2,9,14.9,Met,15.2,7,IT Support
47504,Finance P&L,HR,South Africa,05-03-2024,17-12-2024,Daily,Active,3,0,41.48,Breached,1,9,External Vendor
47505,Finance P&L,Procurement,UK,28-07-2024,18-04-2024,Daily,Under Maintenance,10,8,30.4,Met,11.3,9,Finance Team
47506,Maintenance SLA,Finance,USA,01-07-2024,07-10-2024,Weekly,Active,7,8,69.5,Met,19.9,6,IT Support
47507,Finance P&L,HR,India,24-04-2023,17-07-2024,Monthly,Active,10,12,34.26,Met,9.9,4,External Vendor
47508,Maintenance SLA,Finance,UAE,28-03-2023,20-11-2024,Monthly,Deprecated,11,13,22.11,Met,4.1,6,IT Support
47509,Finance P&L,Sales,India,24-10-2023,21-06-2024,Daily,Active,12,9,17.79,Breached,4.9,0,BI Team
47510,Procurement Spend,Finance,India,09-07-2023,09-04-2024,Weekly,Deprecated,2,5,20.87,Met,5.3,8,BI Team
47511,Inventory Aging,Sales,South Africa,06-08-2024,30-06-2024,Daily,Active,9,14,29.41,Met,10.9,6,BI Team
47512,HR Attrition,Sales,South Africa,18-02-2024,28-10-2024,Daily,Deprecated,6,12,21.65,Breached,1.1,6,External Vendor
47513,Maintenance SLA,IT,UK,03-06-2023,28-01-2024,Weekly,Active,1,14,16.73,Met,9.7,4,External Vendor
47514,Procurement Spend,Operations,India,05-01-2023,03-05-2024,Daily,Active,1,8,4.95,Met,9,4,External Vendor
47515,Inventory Aging,Procurement,India,20-05-2023,16-04-2024,Monthly,Deprecated,14,14,68.97,Met,8.5,4,External Vendor
47516,Maintenance SLA,Finance,India,15-04-2024,02-08-2024,Daily,Under Maintenance,5,10,34.14,Met,1.7,1,BI Team
47517,Sales Summary,IT,UAE,16-02-2023,05-01-2024,Monthly,Under Maintenance,2,4,11.92,Met,15.8,8,External Vendor
47518,Procurement Spend,HR,USA,04-06-2023,18-06-2024,Weekly,Deprecated,9,1,5.47,Met,6.9,9,BI Team
47519,Maintenance SLA,Operations,UAE,15-01-2023,27-09-2024,Daily,Deprecated,9,7,24.52,Breached,16.7,0,Finance Team
47520,Procurement Spend,Procurement,India,26-06-2023,24-02-2024,Daily,Under Maintenance,9,7,49.88,Met,10.9,7,Finance Team
47521,Procurement Spend,Operations,UK,22-03-2023,09-12-2024,Daily,Active,3,9,16.3,Breached,16.5,1,Finance Team
47522,Procurement Spend,Finance,USA,22-12-2023,07-02-2024,Weekly,Active,2,4,46.26,Breached,1.5,0,IT Support
47523,Sales Summary,IT,USA,28-11-2023,13-08-2024,Weekly,Deprecated,5,2,43.53,Met,9.2,4,IT Support
47524,Finance P&L,Finance,India,15-02-2023,15-07-2024,Daily,Active,4,7,43.32,Met,9.6,7,External Vendor
47525,Procurement Spend,Finance,UK,03-01-2024,06-04-2024,Monthly,Deprecated,3,10,16.19,Breached,11.2,6,BI Team
47526,Inventory Aging,Procurement,UAE,08-03-2024,22-01-2024,Weekly,Active,11,5,25.76,Breached,17.6,3,IT Support
47527,Finance P&L,Operations,South Africa,27-09-2024,06-08-2024,Daily,Active,4,9,47.11,Met,10.6,7,BI Team
47528,Sales Summary,HR,UAE,14-10-2024,08-02-2024,Weekly,Active,12,2,13.07,Breached,7.2,1,IT Support
47529,HR Attrition,Operations,USA,28-06-2024,18-11-2024,Monthly,Active,0,0,67.68,Met,9.2,5,External Vendor
47530,Sales Summary,Procurement,UK,11-05-2024,30-06-2024,Daily,Active,2,13,71.32,Met,11.6,3,IT Support
47531,HR Attrition,Sales,India,10-02-2023,22-05-2024,Daily,Under Maintenance,2,6,30.62,Met,19.4,3,Finance Team
47532,Inventory Aging,Sales,UAE,20-04-2023,16-06-2024,Weekly,Active,6,11,35.98,Breached,8.5,5,Finance Team
47533,HR Attrition,Sales,USA,28-05-2024,03-04-2024,Weekly,Active,4,2,55.06,Met,4.2,2,External Vendor
47534,Maintenance SLA,HR,South Africa,08-04-2023,26-08-2024,Daily,Deprecated,10,4,37.18,Met,10.1,4,BI Team
47535,Procurement Spend,Procurement,India,18-04-2024,17-02-2024,Daily,Active,11,13,61.28,Met,15.6,4,BI Team
47536,Finance P&L,Procurement,India,14-05-2023,04-07-2024,Monthly,Active,10,13,57.71,Met,3.1,6,Finance Team
47537,Maintenance SLA,Sales,South Africa,18-10-2024,09-08-2024,Weekly,Active,2,7,37.03,Met,18.6,1,BI Team
47538,Finance P&L,Procurement,UAE,04-09-2024,01-08-2024,Daily,Under Maintenance,4,4,8.16,Met,2.1,3,Finance Team
47539,Procurement Spend,Procurement,USA,18-06-2023,20-03-2024,Monthly,Active,11,5,36.95,Met,13.9,9,Finance Team
47540,Finance P&L,Finance,UAE,29-12-2023,03-11-2024,Daily,Active,9,8,22.81,Met,0.6,7,IT Support
47541,Sales Summary,HR,South Africa,01-09-2023,20-04-2024,Daily,Active,8,4,12.42,Met,11.3,7,BI Team
47542,Procurement Spend,Procurement,UK,18-10-2024,30-12-2024,Daily,Active,12,2,29.63,Breached,12.4,1,Finance Team
47543,Procurement Spend,IT,UK,06-09-2023,02-11-2024,Monthly,Active,0,2,27.09,Met,13.2,8,External Vendor
47544,Finance P&L,Sales,South Africa,21-04-2024,26-08-2024,Daily,Active,1,3,5.1,Met,9.2,5,Finance Team
47545,Maintenance SLA,Operations,India,15-03-2024,25-01-2024,Monthly,Under Maintenance,13,11,17.37,Met,9.2,7,External Vendor
47546,HR Attrition,Operations,USA,25-02-2023,21-01-2024,Daily,Active,4,2,61.1,Met,15.2,9,BI Team
47547,Inventory Aging,HR,USA,05-05-2023,14-03-2024,Monthly,Under Maintenance,2,13,16.17,Met,9.6,4,Finance Team
47548,HR Attrition,Procurement,India,18-07-2023,26-01-2024,Weekly,Active,7,14,19.27,Met,4.5,7,Finance Team
47549,Sales Summary,Finance,UK,03-04-2023,25-12-2024,Daily,Active,4,10,6.83,Met,14.4,1,IT Support
47550,Procurement Spend,Procurement,India,03-06-2024,17-09-2024,Daily,Active,6,12,46.22,Met,7.1,1,Finance Team
47551,Procurement Spend,Sales,UK,13-03-2023,31-08-2024,Daily,Active,9,4,50.75,Met,13.9,6,IT Support
47552,Sales Summary,IT,UAE,11-06-2024,12-05-2024,Daily,Active,3,8,62.12,Breached,6.3,3,BI Team
47553,Inventory Aging,Procurement,South Africa,26-11-2023,11-08-2024,Daily,Active,0,10,21.73,Met,2.1,6,Finance Team
47554,Procurement Spend,Operations,UK,12-02-2024,24-02-2024,Monthly,Active,10,9,2.83,Met,14.3,9,IT Support
